id,intent_id,timestamp,source,entity,value,start,end,confidence
341,111,2019-02-11 11:54:32,gold standard,object_name,To Me,25,30,-1.0
342,112,2019-02-11 11:54:32,gold standard,object_type,saga,27,31,-1.0
343,112,2019-02-11 11:54:32,gold standard,object_name,Chump Change,32,44,-1.0
344,113,2019-02-11 11:54:32,gold standard,object_name,The Ridiculous 6,16,32,-1.0
345,113,2019-02-11 11:54:32,gold standard,object_type,book,33,37,-1.0
346,114,2019-02-11 11:54:32,gold standard,object_type,TV series,19,28,-1.0
347,114,2019-02-11 11:54:32,gold standard,object_name,Now We Are Married,30,48,-1.0
348,115,2019-02-11 11:54:32,gold standard,object_name,Bachelor Pad,25,37,-1.0
349,116,2019-02-11 11:54:32,gold standard,object_name,Late Night Heartbroken Blues,24,52,-1.0
350,116,2019-02-11 11:54:32,gold standard,object_type,television show,53,68,-1.0
351,117,2019-02-11 11:54:32,gold standard,object_name,Bend It Like Beckham the Musical,21,53,-1.0
352,118,2019-02-11 11:54:32,gold standard,object_type,TV series,19,28,-1.0
353,118,2019-02-11 11:54:32,gold standard,object_name,Parables for Wooden Ears,29,53,-1.0
354,119,2019-02-11 11:54:32,gold standard,object_name,Hey Man,17,24,-1.0
355,120,2019-02-11 11:54:32,gold standard,object_name,Switched,18,26,-1.0
356,121,2019-02-11 11:54:32,gold standard,object_name,Controlled Conversations,19,43,-1.0
357,121,2019-02-11 11:54:32,gold standard,object_type,TV series,44,53,-1.0
358,122,2019-02-11 11:54:32,gold standard,object_type,song,19,23,-1.0
359,122,2019-02-11 11:54:32,gold standard,object_name,The Mad Magician,24,40,-1.0
360,123,2019-02-11 11:54:32,gold standard,object_type,TV show,22,29,-1.0
361,123,2019-02-11 11:54:32,gold standard,object_name,The Best of White Lion,31,53,-1.0
362,124,2019-02-11 11:54:32,gold standard,object_name,Phineas Redux,15,28,-1.0
363,125,2019-02-11 11:54:32,gold standard,object_name,Procession of Ants,11,29,-1.0
364,125,2019-02-11 11:54:32,gold standard,object_type,TV show,30,37,-1.0
365,126,2019-02-11 11:54:32,gold standard,object_type,game,14,18,-1.0
366,126,2019-02-11 11:54:32,gold standard,object_name,Phinally Phamous,26,42,-1.0
367,127,2019-02-11 11:54:32,gold standard,object_name,Daring Youth,19,31,-1.0
368,127,2019-02-11 11:54:32,gold standard,object_type,saga,32,36,-1.0
369,128,2019-02-11 11:54:32,gold standard,object_type,book,13,17,-1.0
370,128,2019-02-11 11:54:32,gold standard,object_name,The Girl Who Was Plugged In,18,45,-1.0
371,129,2019-02-11 11:54:32,gold standard,object_type,TV show,10,17,-1.0
372,129,2019-02-11 11:54:32,gold standard,object_name,Baby Blue,25,34,-1.0
373,130,2019-02-11 11:54:32,gold standard,object_name,Appalachian Journey,11,30,-1.0
374,131,2019-02-11 11:54:32,gold standard,object_type,television show,13,28,-1.0
375,131,2019-02-11 11:54:32,gold standard,object_name,Meet the Prince,29,44,-1.0
376,132,2019-02-11 11:54:32,gold standard,object_name,Cracks the Safe,16,31,-1.0
377,133,2019-02-11 11:54:32,gold standard,object_name,Hell Money,26,36,-1.0
378,133,2019-02-11 11:54:32,gold standard,object_type,saga,37,41,-1.0
379,134,2019-02-11 11:54:32,gold standard,object_name,Secret South,11,23,-1.0
380,134,2019-02-11 11:54:32,gold standard,object_type,song,24,28,-1.0
381,135,2019-02-11 11:54:32,gold standard,object_name,Music for Millions,32,50,-1.0
382,136,2019-02-11 11:54:32,gold standard,object_type,painting,22,30,-1.0
383,136,2019-02-11 11:54:32,gold standard,object_name,This Is the Night,38,55,-1.0
384,137,2019-02-11 11:54:32,gold standard,object_name,Epic Conditions,21,36,-1.0
385,137,2019-02-11 11:54:32,gold standard,object_type,picture,37,44,-1.0
386,138,2019-02-11 11:54:32,gold standard,object_type,trailer,11,18,-1.0
387,138,2019-02-11 11:54:32,gold standard,object_name,Good Morning Sunshine,22,43,-1.0
388,139,2019-02-11 11:54:32,gold standard,object_name,An Introduction to Karl Marx,18,46,-1.0
389,139,2019-02-11 11:54:32,gold standard,object_type,painting,47,55,-1.0
390,140,2019-02-11 11:54:32,gold standard,object_name,Blue Spring,20,31,-1.0
391,140,2019-02-11 11:54:32,gold standard,object_type,trailer,32,39,-1.0
392,141,2019-02-11 11:54:32,gold standard,object_type,TV series,19,28,-1.0
393,141,2019-02-11 11:54:32,gold standard,object_name,The Approach,29,41,-1.0
394,142,2019-02-11 11:54:32,gold standard,object_type,TV show,15,22,-1.0
395,142,2019-02-11 11:54:32,gold standard,object_name,A Lawless Street,24,40,-1.0
396,143,2019-02-11 11:54:32,gold standard,object_name,Three Essays on the Theory of Sexuality,15,54,-1.0
397,143,2019-02-11 11:54:32,gold standard,object_type,show,55,59,-1.0
398,144,2019-02-11 11:54:32,gold standard,object_name,Compulsive Disclosure,18,39,-1.0
399,144,2019-02-11 11:54:32,gold standard,object_type,song,40,44,-1.0
400,145,2019-02-11 11:54:32,gold standard,object_name,Molecular Oncology,20,38,-1.0
401,145,2019-02-11 11:54:32,gold standard,object_type,saga,39,43,-1.0
402,146,2019-02-11 11:54:32,gold standard,object_name,The Sound of One Hand Clapping,11,41,-1.0
403,147,2019-02-11 11:54:32,gold standard,object_name,Deadly Weapons,23,37,-1.0
404,148,2019-02-11 11:54:32,gold standard,object_name,The Logic of Scientific Discovery,30,63,-1.0
405,149,2019-02-11 11:54:32,gold standard,object_name,National Anthem of the Ancient Britons,20,58,-1.0
406,149,2019-02-11 11:54:32,gold standard,object_type,television show,59,74,-1.0
407,150,2019-02-11 11:54:32,gold standard,object_name,Harry Hood,27,37,-1.0
408,150,2019-02-11 11:54:32,gold standard,object_type,saga,38,42,-1.0
409,151,2019-02-11 11:54:32,gold standard,object_name,Bible translations into Hawaii Pidgin,26,63,-1.0
410,152,2019-02-11 11:54:32,gold standard,object_name,Monty Python Live at the Hollywood Bowl,27,66,-1.0
411,153,2019-02-11 11:54:32,gold standard,object_name,Mary,18,22,-1.0
412,154,2019-02-11 11:54:32,gold standard,object_type,game,18,22,-1.0
413,154,2019-02-11 11:54:32,gold standard,object_name,ATLA: All This Life Allows,23,49,-1.0
414,155,2019-02-11 11:54:32,gold standard,object_type,novel,12,17,-1.0
415,155,2019-02-11 11:54:32,gold standard,object_name,To Lose My Life,32,47,-1.0
416,156,2019-02-11 11:54:32,gold standard,object_type,song,14,18,-1.0
417,156,2019-02-11 11:54:32,gold standard,object_name,Live at the Kings Center,37,61,-1.0
418,157,2019-02-11 11:54:32,gold standard,object_name,American Bison,17,31,-1.0
419,157,2019-02-11 11:54:32,gold standard,object_type,photograph,32,42,-1.0
420,158,2019-02-11 11:54:32,gold standard,object_name,Free for All,20,32,-1.0
421,158,2019-02-11 11:54:32,gold standard,object_type,show,33,37,-1.0
422,159,2019-02-11 11:54:32,gold standard,object_name,Olympia 74,19,29,-1.0
423,159,2019-02-11 11:54:32,gold standard,object_type,soundtrack,30,40,-1.0
424,160,2019-02-11 11:54:32,gold standard,object_type,album,13,18,-1.0
425,160,2019-02-11 11:54:32,gold standard,object_name,Slave to the Grind,19,37,-1.0
426,161,2019-02-11 11:54:32,gold standard,object_name,Projekt: The New Face of Goth,19,48,-1.0
427,162,2019-02-11 11:54:32,gold standard,object_name,Message from God,19,35,-1.0
428,162,2019-02-11 11:54:32,gold standard,object_type,saga,36,40,-1.0
429,163,2019-02-11 11:54:32,gold standard,object_type,soundtrack,12,22,-1.0
430,163,2019-02-11 11:54:32,gold standard,object_name,A Honeymoon Adventure,23,44,-1.0
431,164,2019-02-11 11:54:32,gold standard,object_name,The Henderson Kids,14,32,-1.0
432,164,2019-02-11 11:54:32,gold standard,object_type,saga,33,37,-1.0
433,165,2019-02-11 11:54:32,gold standard,object_type,movie,9,14,-1.0
434,165,2019-02-11 11:54:32,gold standard,object_name,Splendor in the Grass,15,36,-1.0
435,166,2019-02-11 11:54:32,gold standard,object_type,book,17,21,-1.0
436,166,2019-02-11 11:54:32,gold standard,object_name,Free to Play,37,49,-1.0
437,167,2019-02-11 11:54:32,gold standard,object_type,TV series,13,22,-1.0
438,167,2019-02-11 11:54:32,gold standard,object_name,Jersey Boys,23,34,-1.0
439,168,2019-02-11 11:54:32,gold standard,object_type,book,19,23,-1.0
440,168,2019-02-11 11:54:32,gold standard,object_name,Paris - When It Sizzles,25,48,-1.0
441,169,2019-02-11 11:54:32,gold standard,object_type,painting,14,22,-1.0
442,169,2019-02-11 11:54:32,gold standard,object_name,With You,38,46,-1.0
443,170,2019-02-11 11:54:32,gold standard,object_name,Classified,19,29,-1.0
444,170,2019-02-11 11:54:32,gold standard,object_type,book,30,34,-1.0
445,171,2019-02-11 11:54:32,gold standard,object_type,show,13,17,-1.0
446,171,2019-02-11 11:54:32,gold standard,object_name,V-The New Mythology Suite,18,43,-1.0
447,172,2019-02-11 11:54:32,gold standard,object_name,Face Down,23,32,-1.0
448,173,2019-02-11 11:54:32,gold standard,object_name,Four Songs,5,15,-1.0
449,174,2019-02-11 11:54:32,gold standard,object_type,soundtrack,12,22,-1.0
450,174,2019-02-11 11:54:32,gold standard,object_name,Live at the Greek Theatre,23,48,-1.0
451,175,2019-02-11 11:54:32,gold standard,object_type,television show,22,37,-1.0
452,175,2019-02-11 11:54:32,gold standard,object_name,Episodi di The Blacklist,39,63,-1.0
453,176,2019-02-11 11:54:32,gold standard,object_name,Fire in the Hole,28,44,-1.0
454,177,2019-02-11 11:54:32,gold standard,object_type,picture,16,23,-1.0
455,177,2019-02-11 11:54:32,gold standard,object_name,Who Made Stevie Crye,41,61,-1.0
456,178,2019-02-11 11:54:32,gold standard,object_type,album,13,18,-1.0
457,178,2019-02-11 11:54:32,gold standard,object_name,Wolves Within,19,32,-1.0
458,179,2019-02-11 11:54:32,gold standard,object_type,album,9,14,-1.0
459,179,2019-02-11 11:54:32,gold standard,object_name,Orphan Girl at the Cemetery,15,42,-1.0
460,180,2019-02-11 11:54:32,gold standard,object_name,Journal of the British Astronomical Association,19,66,-1.0
461,180,2019-02-11 11:54:32,gold standard,object_type,movie,67,72,-1.0
462,181,2019-02-11 11:54:32,gold standard,object_type,TV show,9,16,-1.0
463,181,2019-02-11 11:54:32,gold standard,object_name,The Daydreamer,17,31,-1.0
464,182,2019-02-11 11:54:32,gold standard,object_type,book,26,30,-1.0
465,182,2019-02-11 11:54:32,gold standard,object_name,Dracula 5: The Blood Legacy,31,58,-1.0
466,183,2019-02-11 11:54:32,gold standard,object_type,novel,19,24,-1.0
467,183,2019-02-11 11:54:32,gold standard,object_name,Live to Dance,26,39,-1.0
468,184,2019-02-11 11:54:32,gold standard,object_type,video game,19,29,-1.0
469,184,2019-02-11 11:54:32,gold standard,object_name,20 Hours in America,37,56,-1.0
470,185,2019-02-11 11:54:32,gold standard,object_name,The Devil in Stitches,23,44,-1.0
471,186,2019-02-11 11:54:32,gold standard,object_name,Prophets,25,33,-1.0
472,187,2019-02-11 11:54:32,gold standard,object_name,Welcome to the Canteen,16,38,-1.0
473,188,2019-02-11 11:54:32,gold standard,object_name,Journal of Official Statistics,22,52,-1.0
474,188,2019-02-11 11:54:32,gold standard,object_type,show,53,57,-1.0
475,189,2019-02-11 11:54:32,gold standard,object_name,Show-Biz Blues,15,29,-1.0
476,189,2019-02-11 11:54:32,gold standard,object_type,photograph,30,40,-1.0
477,190,2019-02-11 11:54:32,gold standard,object_name,Woodsmen of the West,18,38,-1.0
478,191,2019-02-11 11:54:32,gold standard,object_name,Caryl & Marilyn: Real Friends,48,77,-1.0
479,192,2019-02-11 11:54:32,gold standard,object_name,Dead Soul,18,27,-1.0
480,192,2019-02-11 11:54:32,gold standard,object_type,saga,28,32,-1.0
481,193,2019-02-11 11:54:32,gold standard,object_name,Live from Leeds,18,33,-1.0
482,193,2019-02-11 11:54:32,gold standard,object_type,album,34,39,-1.0
483,194,2019-02-11 11:54:32,gold standard,object_name,Johnny English - La rinascita,19,48,-1.0
484,194,2019-02-11 11:54:32,gold standard,object_type,painting,49,57,-1.0
485,195,2019-02-11 11:54:32,gold standard,object_name,The Sword with No Name,16,38,-1.0
486,195,2019-02-11 11:54:32,gold standard,object_type,trailer,39,46,-1.0
487,196,2019-02-11 11:54:32,gold standard,object_name,The Fold,16,24,-1.0
488,196,2019-02-11 11:54:32,gold standard,object_type,trailer,25,32,-1.0
489,197,2019-02-11 11:54:32,gold standard,object_name,ALMOST HUMAN,20,32,-1.0
490,197,2019-02-11 11:54:32,gold standard,object_type,painting,33,41,-1.0
491,198,2019-02-11 11:54:32,gold standard,object_name,Serious Awesomeness,25,44,-1.0
492,199,2019-02-11 11:54:32,gold standard,object_type,game,15,19,-1.0
493,199,2019-02-11 11:54:32,gold standard,object_name,Difficult Loves,20,35,-1.0
494,200,2019-02-11 11:54:32,gold standard,object_select,this,5,9,-1.0
495,200,2019-02-11 11:54:32,gold standard,object_type,album,10,15,-1.0
496,200,2019-02-11 11:54:32,gold standard,rating_value,four,16,20,-1.0
497,200,2019-02-11 11:54:32,gold standard,best_rating,6,28,29,-1.0
498,200,2019-02-11 11:54:32,gold standard,rating_unit,stars,30,35,-1.0
499,201,2019-02-11 11:54:32,gold standard,object_select,this,5,9,-1.0
500,201,2019-02-11 11:54:32,gold standard,object_type,textbook,10,18,-1.0
501,201,2019-02-11 11:54:32,gold standard,rating_value,four,19,23,-1.0
502,201,2019-02-11 11:54:32,gold standard,rating_unit,stars,24,29,-1.0
503,202,2019-02-11 11:54:32,gold standard,object_name,A Twist in the Tale,5,24,-1.0
504,202,2019-02-11 11:54:32,gold standard,rating_value,zero,25,29,-1.0
505,202,2019-02-11 11:54:32,gold standard,best_rating,6,37,38,-1.0
506,202,2019-02-11 11:54:32,gold standard,rating_unit,points,39,45,-1.0
507,203,2019-02-11 11:54:32,gold standard,object_name,The children of Niobe,5,26,-1.0
508,203,2019-02-11 11:54:32,gold standard,rating_value,1,27,28,-1.0
509,203,2019-02-11 11:54:32,gold standard,best_rating,6,36,37,-1.0
510,203,2019-02-11 11:54:32,gold standard,rating_unit,points,38,44,-1.0
511,204,2019-02-11 11:54:32,gold standard,rating_value,zero,5,9,-1.0
512,204,2019-02-11 11:54:32,gold standard,rating_unit,stars,10,15,-1.0
513,204,2019-02-11 11:54:32,gold standard,object_name,Halo: Ghosts of Onyx,19,39,-1.0
514,205,2019-02-11 11:54:32,gold standard,object_select,this,5,9,-1.0
515,205,2019-02-11 11:54:32,gold standard,object_type,novel,10,15,-1.0
516,205,2019-02-11 11:54:32,gold standard,rating_value,5,27,28,-1.0
517,206,2019-02-11 11:54:32,gold standard,object_select,current,9,16,-1.0
518,206,2019-02-11 11:54:32,gold standard,object_part_of_series_type,series,17,23,-1.0
519,206,2019-02-11 11:54:32,gold standard,rating_value,four,24,28,-1.0
520,206,2019-02-11 11:54:32,gold standard,best_rating,6,32,33,-1.0
521,206,2019-02-11 11:54:32,gold standard,rating_unit,points,34,40,-1.0
522,207,2019-02-11 11:54:32,gold standard,rating_value,4,5,6,-1.0
523,207,2019-02-11 11:54:32,gold standard,best_rating,6,14,15,-1.0
524,207,2019-02-11 11:54:32,gold standard,rating_unit,points,16,22,-1.0
525,207,2019-02-11 11:54:32,gold standard,object_name,The Spirit Ring,26,41,-1.0
526,207,2019-02-11 11:54:32,gold standard,object_part_of_series_type,chronicle,42,51,-1.0
527,208,2019-02-11 11:54:32,gold standard,rating_value,two,5,8,-1.0
528,208,2019-02-11 11:54:32,gold standard,rating_unit,stars,9,14,-1.0
529,208,2019-02-11 11:54:32,gold standard,best_rating,6,22,23,-1.0
530,208,2019-02-11 11:54:32,gold standard,object_name,36 Children,27,38,-1.0
531,209,2019-02-11 11:54:32,gold standard,object_name,The Sneetches and Other Stories,5,36,-1.0
532,209,2019-02-11 11:54:32,gold standard,rating_value,three,39,44,-1.0
533,210,2019-02-11 11:54:32,gold standard,object_select,current,9,16,-1.0
534,210,2019-02-11 11:54:32,gold standard,object_part_of_series_type,series,17,23,-1.0
535,210,2019-02-11 11:54:32,gold standard,rating_value,four,24,28,-1.0
536,210,2019-02-11 11:54:32,gold standard,rating_unit,stars,29,34,-1.0
537,211,2019-02-11 11:54:32,gold standard,object_select,this,5,9,-1.0
538,211,2019-02-11 11:54:32,gold standard,object_type,book,10,14,-1.0
539,211,2019-02-11 11:54:32,gold standard,rating_value,4,17,18,-1.0
540,211,2019-02-11 11:54:32,gold standard,best_rating,6,26,27,-1.0
541,212,2019-02-11 11:54:32,gold standard,object_select,current,9,16,-1.0
542,212,2019-02-11 11:54:32,gold standard,object_type,novel,17,22,-1.0
543,212,2019-02-11 11:54:32,gold standard,rating_value,5,23,24,-1.0
544,212,2019-02-11 11:54:32,gold standard,best_rating,6,28,29,-1.0
545,212,2019-02-11 11:54:32,gold standard,rating_unit,stars,30,35,-1.0
546,213,2019-02-11 11:54:32,gold standard,object_select,this,5,9,-1.0
547,213,2019-02-11 11:54:32,gold standard,object_type,book,10,14,-1.0
548,213,2019-02-11 11:54:32,gold standard,rating_value,1,17,18,-1.0
549,214,2019-02-11 11:54:32,gold standard,rating_value,zero,5,9,-1.0
550,214,2019-02-11 11:54:32,gold standard,best_rating,6,17,18,-1.0
551,214,2019-02-11 11:54:32,gold standard,object_select,current,26,33,-1.0
552,214,2019-02-11 11:54:32,gold standard,object_type,album,34,39,-1.0
553,215,2019-02-11 11:54:32,gold standard,object_select,this,5,9,-1.0
554,215,2019-02-11 11:54:32,gold standard,object_type,album,10,15,-1.0
555,215,2019-02-11 11:54:32,gold standard,rating_value,5,16,17,-1.0
556,215,2019-02-11 11:54:32,gold standard,rating_unit,points,18,24,-1.0
557,216,2019-02-11 11:54:32,gold standard,object_name,The Mystery of the Tolling Bell,5,36,-1.0
558,216,2019-02-11 11:54:32,gold standard,object_part_of_series_type,series,37,43,-1.0
559,216,2019-02-11 11:54:32,gold standard,rating_value,4,44,45,-1.0
560,216,2019-02-11 11:54:32,gold standard,rating_unit,stars,46,51,-1.0
561,217,2019-02-11 11:54:32,gold standard,object_select,current,9,16,-1.0
562,217,2019-02-11 11:54:32,gold standard,object_type,novel,17,22,-1.0
563,217,2019-02-11 11:54:32,gold standard,rating_value,two,23,26,-1.0
564,217,2019-02-11 11:54:32,gold standard,rating_unit,stars,27,32,-1.0
565,218,2019-02-11 11:54:32,gold standard,object_select,current,9,16,-1.0
566,218,2019-02-11 11:54:32,gold standard,object_type,book,17,21,-1.0
567,218,2019-02-11 11:54:32,gold standard,rating_value,4,22,23,-1.0
568,218,2019-02-11 11:54:32,gold standard,rating_unit,stars,24,29,-1.0
569,219,2019-02-11 11:54:32,gold standard,object_name,Joe Magarac and His USA Citizen Papers,5,43,-1.0
570,219,2019-02-11 11:54:32,gold standard,rating_value,5,44,45,-1.0
571,219,2019-02-11 11:54:32,gold standard,rating_unit,points,46,52,-1.0
572,220,2019-02-11 11:54:32,gold standard,object_name,The Guilty,5,15,-1.0
573,220,2019-02-11 11:54:32,gold standard,rating_value,0,16,17,-1.0
574,220,2019-02-11 11:54:32,gold standard,best_rating,6,21,22,-1.0
575,220,2019-02-11 11:54:32,gold standard,rating_unit,points,23,29,-1.0
576,221,2019-02-11 11:54:32,gold standard,object_select,this,5,9,-1.0
577,221,2019-02-11 11:54:32,gold standard,object_type,textbook,10,18,-1.0
578,221,2019-02-11 11:54:32,gold standard,rating_value,four,19,23,-1.0
579,221,2019-02-11 11:54:32,gold standard,best_rating,6,31,32,-1.0
580,222,2019-02-11 11:54:32,gold standard,object_name,Catedral,9,17,-1.0
581,222,2019-02-11 11:54:32,gold standard,object_part_of_series_type,series,18,24,-1.0
582,222,2019-02-11 11:54:32,gold standard,rating_value,four,25,29,-1.0
583,222,2019-02-11 11:54:32,gold standard,rating_unit,stars,30,35,-1.0
584,223,2019-02-11 11:54:32,gold standard,object_name,Reminiscences of the Anti-Japanese Guerillas,0,44,-1.0
585,223,2019-02-11 11:54:32,gold standard,object_part_of_series_type,chronicle,45,54,-1.0
586,223,2019-02-11 11:54:32,gold standard,rating_value,zero,64,68,-1.0
587,223,2019-02-11 11:54:32,gold standard,rating_unit,points,69,75,-1.0
588,223,2019-02-11 11:54:32,gold standard,best_rating,6,83,84,-1.0
589,224,2019-02-11 11:54:32,gold standard,object_name,Small Screen Big Picture,5,30,-1.0
590,224,2019-02-11 11:54:32,gold standard,rating_value,0,33,34,-1.0
591,224,2019-02-11 11:54:32,gold standard,best_rating,6,42,43,-1.0
592,225,2019-02-11 11:54:32,gold standard,object_name,Gods and Pawns,0,14,-1.0
593,225,2019-02-11 11:54:32,gold standard,rating_value,three,28,33,-1.0
594,226,2019-02-11 11:54:32,gold standard,rating_value,zero,5,9,-1.0
595,226,2019-02-11 11:54:32,gold standard,rating_unit,stars,10,15,-1.0
596,226,2019-02-11 11:54:32,gold standard,object_select,this,19,23,-1.0
597,226,2019-02-11 11:54:32,gold standard,object_type,textbook,24,32,-1.0
598,227,2019-02-11 11:54:32,gold standard,object_select,current,9,16,-1.0
599,227,2019-02-11 11:54:32,gold standard,object_type,novel,17,22,-1.0
600,227,2019-02-11 11:54:32,gold standard,rating_value,4,25,26,-1.0
601,227,2019-02-11 11:54:32,gold standard,best_rating,6,34,35,-1.0
602,227,2019-02-11 11:54:32,gold standard,rating_unit,stars,36,41,-1.0
603,228,2019-02-11 11:54:32,gold standard,object_type,book,9,13,-1.0
604,228,2019-02-11 11:54:32,gold standard,object_name,The Atmospheric Railway,14,37,-1.0
605,228,2019-02-11 11:54:32,gold standard,rating_value,5,38,39,-1.0
606,228,2019-02-11 11:54:32,gold standard,best_rating,6,47,48,-1.0
607,229,2019-02-11 11:54:32,gold standard,object_name,Black Boy,5,14,-1.0
608,229,2019-02-11 11:54:32,gold standard,rating_value,4,15,16,-1.0
609,229,2019-02-11 11:54:32,gold standard,best_rating,6,24,25,-1.0
610,230,2019-02-11 11:54:32,gold standard,object_part_of_series_type,chronicle,9,18,-1.0
611,230,2019-02-11 11:54:32,gold standard,object_select,current,19,26,-1.0
612,230,2019-02-11 11:54:32,gold standard,rating_value,1,27,28,-1.0
613,231,2019-02-11 11:54:32,gold standard,object_select,this,5,9,-1.0
614,231,2019-02-11 11:54:32,gold standard,object_type,album,10,15,-1.0
615,231,2019-02-11 11:54:32,gold standard,rating_value,5,27,28,-1.0
616,232,2019-02-11 11:54:32,gold standard,object_select,current,9,16,-1.0
617,232,2019-02-11 11:54:32,gold standard,object_type,novel,17,22,-1.0
618,232,2019-02-11 11:54:32,gold standard,rating_value,zero,23,27,-1.0
619,232,2019-02-11 11:54:32,gold standard,best_rating,6,35,36,-1.0
620,233,2019-02-11 11:54:32,gold standard,object_select,current,9,16,-1.0
621,233,2019-02-11 11:54:32,gold standard,object_type,novel,17,22,-1.0
622,233,2019-02-11 11:54:32,gold standard,rating_value,2,25,26,-1.0
623,234,2019-02-11 11:54:32,gold standard,object_name,The Giant Devil Dingo,5,26,-1.0
624,234,2019-02-11 11:54:32,gold standard,rating_value,4,27,28,-1.0
625,234,2019-02-11 11:54:32,gold standard,rating_unit,points,29,35,-1.0
626,235,2019-02-11 11:54:32,gold standard,object_select,this current,5,17,-1.0
627,235,2019-02-11 11:54:32,gold standard,object_type,novel,18,23,-1.0
628,235,2019-02-11 11:54:32,gold standard,rating_value,two,24,27,-1.0
629,235,2019-02-11 11:54:32,gold standard,best_rating,6,35,36,-1.0
630,236,2019-02-11 11:54:32,gold standard,object_name,Monthly Index of Medical Specialities,5,42,-1.0
631,236,2019-02-11 11:54:32,gold standard,rating_value,two,45,48,-1.0
632,236,2019-02-11 11:54:32,gold standard,best_rating,6,56,57,-1.0
633,237,2019-02-11 11:54:32,gold standard,object_select,this,5,9,-1.0
634,237,2019-02-11 11:54:32,gold standard,object_type,novel,10,15,-1.0
635,237,2019-02-11 11:54:32,gold standard,rating_value,2,16,17,-1.0
636,237,2019-02-11 11:54:32,gold standard,best_rating,6,25,26,-1.0
637,237,2019-02-11 11:54:32,gold standard,rating_unit,points,27,33,-1.0
638,238,2019-02-11 11:54:32,gold standard,object_select,current,9,16,-1.0
639,238,2019-02-11 11:54:32,gold standard,object_type,novel,17,22,-1.0
640,238,2019-02-11 11:54:32,gold standard,rating_value,3,23,24,-1.0
641,238,2019-02-11 11:54:32,gold standard,rating_unit,stars,25,30,-1.0
642,239,2019-02-11 11:54:32,gold standard,object_select,current,9,16,-1.0
643,239,2019-02-11 11:54:32,gold standard,object_type,essay,17,22,-1.0
644,239,2019-02-11 11:54:32,gold standard,rating_value,zero,23,27,-1.0
645,239,2019-02-11 11:54:32,gold standard,best_rating,6,35,36,-1.0
646,239,2019-02-11 11:54:32,gold standard,rating_unit,stars,37,42,-1.0
647,240,2019-02-11 11:54:32,gold standard,object_select,this current,5,17,-1.0
648,240,2019-02-11 11:54:32,gold standard,object_type,album,18,23,-1.0
649,240,2019-02-11 11:54:32,gold standard,rating_value,0,24,25,-1.0
650,240,2019-02-11 11:54:32,gold standard,rating_unit,stars,26,31,-1.0
651,241,2019-02-11 11:54:32,gold standard,object_name,A Brief Stop on the Road from Auschwitz,5,44,-1.0
652,241,2019-02-11 11:54:32,gold standard,rating_value,1,45,46,-1.0
653,241,2019-02-11 11:54:32,gold standard,best_rating,6,54,55,-1.0
654,241,2019-02-11 11:54:32,gold standard,rating_unit,stars,56,61,-1.0
655,242,2019-02-11 11:54:32,gold standard,object_select,this,5,9,-1.0
656,242,2019-02-11 11:54:32,gold standard,object_type,album,10,15,-1.0
657,242,2019-02-11 11:54:32,gold standard,rating_value,4,16,17,-1.0
658,242,2019-02-11 11:54:32,gold standard,best_rating,6,25,26,-1.0
659,242,2019-02-11 11:54:32,gold standard,rating_unit,stars,27,32,-1.0
660,243,2019-02-11 11:54:32,gold standard,object_name,Hate That Cat,5,18,-1.0
661,243,2019-02-11 11:54:32,gold standard,rating_value,1,19,20,-1.0
662,243,2019-02-11 11:54:32,gold standard,best_rating,6,28,29,-1.0
663,243,2019-02-11 11:54:32,gold standard,rating_unit,stars,30,35,-1.0
664,244,2019-02-11 11:54:32,gold standard,object_select,current,8,15,-1.0
665,244,2019-02-11 11:54:32,gold standard,object_type,book,16,20,-1.0
666,244,2019-02-11 11:54:32,gold standard,rating_value,one,21,24,-1.0
667,244,2019-02-11 11:54:32,gold standard,best_rating,6,28,29,-1.0
668,244,2019-02-11 11:54:32,gold standard,rating_unit,stars,30,35,-1.0
669,245,2019-02-11 11:54:32,gold standard,object_select,current,5,12,-1.0
670,245,2019-02-11 11:54:32,gold standard,object_type,novel,13,18,-1.0
671,245,2019-02-11 11:54:32,gold standard,rating_value,one,19,22,-1.0
672,245,2019-02-11 11:54:32,gold standard,rating_unit,stars,23,28,-1.0
673,246,2019-02-11 11:54:32,gold standard,rating_value,five,5,9,-1.0
674,246,2019-02-11 11:54:32,gold standard,best_rating,6,17,18,-1.0
675,246,2019-02-11 11:54:32,gold standard,rating_unit,points,19,25,-1.0
676,246,2019-02-11 11:54:32,gold standard,object_select,this,29,33,-1.0
677,246,2019-02-11 11:54:32,gold standard,object_type,album,34,39,-1.0
678,247,2019-02-11 11:54:32,gold standard,rating_value,2,17,18,-1.0
679,247,2019-02-11 11:54:32,gold standard,object_name,Juneteenth,22,32,-1.0
680,248,2019-02-11 11:54:32,gold standard,object_name,Ruth,5,9,-1.0
681,248,2019-02-11 11:54:32,gold standard,rating_value,five,10,14,-1.0
682,248,2019-02-11 11:54:32,gold standard,best_rating,6,22,23,-1.0
683,248,2019-02-11 11:54:32,gold standard,rating_unit,points,24,30,-1.0
684,249,2019-02-11 11:54:32,gold standard,object_name,The Sea of Trolls,5,22,-1.0
685,249,2019-02-11 11:54:32,gold standard,rating_value,1,23,24,-1.0
686,249,2019-02-11 11:54:32,gold standard,rating_unit,stars,25,30,-1.0
