id,timestamp,sentence,gold_standard,classification,confidence,time
246,2019-02-11 11:54:32,Give five out of 6 points to this album,RateBook,RateBook,1.0,0
247,2019-02-11 11:54:32,Give a rating of 2 to Juneteenth.,RateBook,RateBook,1.0,0
248,2019-02-11 11:54:32,Rate Ruth five out of 6 points.,RateBook,RateBook,1.0,0
249,2019-02-11 11:54:32,rate The Sea of Trolls 1 stars out of 6,RateBook,RateBook,1.0,0
250,2019-02-11 11:54:32,give The Zenith Angle one out of 6 points,RateBook,RateBook,1.0,0
251,2019-02-11 11:54:32,Give zero stars to Rhialto the Marvellous,RateBook,RateBook,0.97,0
252,2019-02-11 11:54:32,give the current book a zero of 6,RateBook,RateBook,0.91,0
253,2019-02-11 11:54:32,rate Personal Demons 0 out of 6 points,RateBook,RateBook,1.0,0
254,2019-02-11 11:54:32,Rate the current series a 4,RateBook,RateBook,0.81,0
255,2019-02-11 11:54:32,Give one of 6 points to Who Will Cry When You Die,RateBook,RateBook,0.96,0
256,2019-02-11 11:54:32,Give zero out of 6 stars to this album,RateBook,RateBook,1.0,0
257,2019-02-11 11:54:32,Give this novel 2 stars,RateBook,RateBook,1.0,0
258,2019-02-11 11:54:32,Rate The 8-Week Cholesterol Cure three out of 6.,RateBook,RateBook,1.0,0
259,2019-02-11 11:54:32,rate this novel 3 out of 6 points,RateBook,RateBook,1.0,0
260,2019-02-11 11:54:32,rate The Lives of John Lennon five points,RateBook,RateBook,1.0,0
261,2019-02-11 11:54:32,Give The American Scene 2 of 6 stars,RateBook,RateBook,1.0,0
262,2019-02-11 11:54:32,Rate this textbook a one.,RateBook,RateBook,1.0,0
263,2019-02-11 11:54:32,Give Summer of the Swans 1 points.,RateBook,RateBook,0.87,0
264,2019-02-11 11:54:32,Give the current textbook a rating of five.,RateBook,RateBook,1.0,0
265,2019-02-11 11:54:32,Give 4 points to The Person and the Common Good,RateBook,RateBook,0.82,0
266,2019-02-11 11:54:32,Give a four rating to A World Apart.,RateBook,RateBook,0.91,0
267,2019-02-11 11:54:32,rate this chronicle 0 points,RateBook,RateBook,1.0,0
268,2019-02-11 11:54:32,Give Wilco: Learning How to Die a rating of four points.,RateBook,RateBook,1.0,0
269,2019-02-11 11:54:32,Rate this saga two out of 6.,RateBook,RateBook,1.0,0
270,2019-02-11 11:54:32,rate The Gift: Imagination and the Erotic Life of Property five stars,RateBook,RateBook,0.99,0
271,2019-02-11 11:54:32,rate Neverwhere four out of 6,RateBook,RateBook,1.0,0
272,2019-02-11 11:54:32,Rate In the Company of Cheerful Ladies a zero out of 6,RateBook,RateBook,0.92,0
273,2019-02-11 11:54:32,Give one start to the current book,RateBook,RateBook,0.58,0
274,2019-02-11 11:54:32,Give this chronicle a 2 rating.,RateBook,RateBook,0.93,0
275,2019-02-11 11:54:32,rate this essay a 1,RateBook,RateBook,1.0,0
276,2019-02-11 11:54:32,Out of 6 give Rivers of Babylon a 1,RateBook,RateBook,0.82,0
277,2019-02-11 11:54:32,Give 5 of 6 stars to Expressive Processing,RateBook,RateBook,1.0,0
278,2019-02-11 11:54:32,rate The Ghost House series a one,RateBook,RateBook,0.7,0
279,2019-02-11 11:54:32,rate Know Ye Not Agincourt? 2 out of 6 stars,RateBook,RateBook,1.0,0
280,2019-02-11 11:54:32,I would rate Theft: A Love Story four out of 6 stars.,RateBook,RateBook,1.0,0
281,2019-02-11 11:54:32,Rate The Further Adventures of The Joker four stars,RateBook,RateBook,0.96,0
282,2019-02-11 11:54:32,Give 0 rating to In the Heart of the Country,RateBook,RateBook,0.76,0
283,2019-02-11 11:54:32,Give 1 out of 6 rating to the current textbook,RateBook,RateBook,1.0,0
284,2019-02-11 11:54:32,give the current chronicle five of 6 points,RateBook,RateBook,1.0,0
285,2019-02-11 11:54:32,Rate Cotton Comes to Harlem a 2,RateBook,RateBook,0.75,0
286,2019-02-11 11:54:32,Give this album one stars,RateBook,RateBook,0.81,0
287,2019-02-11 11:54:32,rate The Adventures of Augie March one points,RateBook,RateBook,0.92,0
288,2019-02-11 11:54:32,Rate Soul Music a 0.,RateBook,RateBook,0.85,0
289,2019-02-11 11:54:32,Give Hindu Temples: What Happened to Them a 5 out of 6 stars.,RateBook,RateBook,0.94,0
290,2019-02-11 11:54:32,Give this novel a 1.,RateBook,RateBook,0.64,0
291,2019-02-11 11:54:32,rate the current textbook 1 out of 6,RateBook,RateBook,1.0,0
292,2019-02-11 11:54:32,Give this textbook 0 out of 6 stars,RateBook,RateBook,1.0,0
293,2019-02-11 11:54:32,Give The Crystal Snare 5 stars,RateBook,RateBook,0.91,0
294,2019-02-11 11:54:32,Rate this saga two out of 6.,RateBook,RateBook,1.0,0
295,2019-02-11 11:54:32,Give Wilco: Learning How to Die a rating of four points.,RateBook,RateBook,1.0,0
296,2019-02-11 11:54:32,Rate this book 3 stars out of 6,RateBook,RateBook,1.0,0
297,2019-02-11 11:54:32,rate the Three Junes one out of 6,RateBook,RateBook,1.0,0
298,2019-02-11 11:54:32,Give four stars to The Broken Window,RateBook,RateBook,0.88,0
299,2019-02-11 11:54:32,Rate the current series 4 points,RateBook,RateBook,1.0,0
300,2019-02-11 11:54:32,What will the weather be faraway from here?,GetWeather,GetWeather,1.0,0
301,2019-02-11 11:54:32,Will there be fog in Tahquamenon Falls State Park?,GetWeather,GetWeather,0.94,0
302,2019-02-11 11:54:32,Tell me the weather forecast for Gibsland,GetWeather,GetWeather,1.0,0
303,2019-02-11 11:54:32,Is there a storm now in NC?,GetWeather,GetWeather,0.44,0
304,2019-02-11 11:54:32,What will the weather be in Monument of Lihula on december the 5th?,GetWeather,GetWeather,0.96,0
305,2019-02-11 11:54:32,Weather next year in Dominica,GetWeather,GetWeather,0.98,0
306,2019-02-11 11:54:32,When will it be hot here,GetWeather,GetWeather,1.0,0
307,2019-02-11 11:54:32,What will the weather be in 1 day in Kuwait?,GetWeather,GetWeather,0.99,0
308,2019-02-11 11:54:32,What kind of weather will be in Ukraine one minute from now?,GetWeather,GetWeather,0.95,0
309,2019-02-11 11:54:32,humidity in Olvey New Hampshire,GetWeather,GetWeather,0.7,0
310,2019-02-11 11:54:32,What's the weather going to be in UT?,GetWeather,GetWeather,1.0,0
311,2019-02-11 11:54:32,humidity not far from Colorado City on November the 7th 2024,GetWeather,GetWeather,0.33,0
312,2019-02-11 11:54:32,What is the forecast for Wyoming at Stanardsville during the storm,GetWeather,GetWeather,0.81,0
313,2019-02-11 11:54:32,What will the weather be in North Carolina?,GetWeather,GetWeather,1.0,0
314,2019-02-11 11:54:32,what is the forecast starting 11 weeks from now nearby the state of Wisconsin,GetWeather,GetWeather,0.78,0
315,2019-02-11 11:54:32,Will it be rainy at Sunrise in Ramey Saudi Arabia?,GetWeather,GetWeather,0.97,0
316,2019-02-11 11:54:32,Check the forecast for Nebraska.,GetWeather,GetWeather,0.79,0
317,2019-02-11 11:54:32,Will it be warmer in North Korea at nineteen o'clock,GetWeather,GetWeather,0.95,0
318,2019-02-11 11:54:32,Let me know the weather forecast around ten Pm faraway from here in Park Narodowy Brimstone Hill Fortress.,GetWeather,GetWeather,0.94,0
319,2019-02-11 11:54:32,Will it be stormy in the Ouachita National Forest?,GetWeather,GetWeather,1.0,0
320,2019-02-11 11:54:32,Tell me if it will be snowy 8 hours from now in Mount Airy VI,GetWeather,GetWeather,0.8,0
321,2019-02-11 11:54:32,What will the weather be nineteen hours from now neighboring Saint Kitts and Nevis?,GetWeather,GetWeather,0.74,0
322,2019-02-11 11:54:32,Will there be hail on 11/12/2036 in Singapore,GetWeather,GetWeather,0.83,0
323,2019-02-11 11:54:32,Will it be colder here in 48 and a half weeks,GetWeather,GetWeather,1.0,0
324,2019-02-11 11:54:32,What's the weather going to be in Knobel?,GetWeather,GetWeather,1.0,0
325,2019-02-11 11:54:32,What will the weather be in Dane on sep. the fifth 2030?,GetWeather,GetWeather,1.0,0
326,2019-02-11 11:54:32,What will the weather be in Ohio?,GetWeather,GetWeather,1.0,0
327,2019-02-11 11:54:32,I need to know the weather for Jan. the 3rd in Mexico when I go to Port Vue,GetWeather,GetWeather,0.65,0
328,2019-02-11 11:54:32,what is the forecast for Ōtone Prefectural Natural Park in 1 hour and within the same area,GetWeather,GetWeather,0.94,0
329,2019-02-11 11:54:32,What kind of weather is forecast around one pmnear Vatican?,GetWeather,GetWeather,0.83,0
330,2019-02-11 11:54:32,Will it be chilly in Weldona?,GetWeather,GetWeather,1.0,0
331,2019-02-11 11:54:32,Will it be colder in Virgin Islands National Park?,GetWeather,GetWeather,1.0,0
332,2019-02-11 11:54:32,Will it be hot at 13:19 in De Funiak Springs Serbia and Montenegro?,GetWeather,GetWeather,0.86,0
333,2019-02-11 11:54:32,What is the weather going to be like in Virginia on st. patrick's day?,GetWeather,GetWeather,1.0,0
334,2019-02-11 11:54:32,Weather in Kaneville Maryland,GetWeather,GetWeather,1.0,0
335,2019-02-11 11:54:32,When is sunrise for AR,GetWeather,None,0.0,0
336,2019-02-11 11:54:32,What will the weather be not far from here on October the nineteenth 2026?,GetWeather,GetWeather,0.9,0
337,2019-02-11 11:54:32,what is the forecast for Waurika in Samoa,GetWeather,GetWeather,1.0,0
338,2019-02-11 11:54:32,Tell me the weather forecast here,GetWeather,GetWeather,1.0,0
339,2019-02-11 11:54:32,What is the weather forecast nearby Nicodemus,GetWeather,GetWeather,1.0,0
340,2019-02-11 11:54:32,What will the weather be in nov. in Brookneal?,GetWeather,GetWeather,1.0,0
341,2019-02-11 11:54:32,Will it be colder four months from now in Suwanee AK,GetWeather,GetWeather,0.91,0
342,2019-02-11 11:54:32,What is the weather forecast for Burundi,GetWeather,GetWeather,1.0,0
343,2019-02-11 11:54:32,What's the weather in Benton City?,GetWeather,GetWeather,1.0,0
344,2019-02-11 11:54:32,What will the weather be in KY on Oct. 16 2036?,GetWeather,GetWeather,0.99,0
345,2019-02-11 11:54:32,Will the sun be out in 1 minute in Searcy Uganda,GetWeather,GetWeather,0.67,0
346,2019-02-11 11:54:32,what is the weather here,GetWeather,GetWeather,0.97,0
347,2019-02-11 11:54:32,What will the weather be one second from now in Chad?,GetWeather,GetWeather,1.0,0
348,2019-02-11 11:54:32,What kind of weather is forecast in MS now?,GetWeather,GetWeather,1.0,0
349,2019-02-11 11:54:32,what is the forecast for LA for freezing ,GetWeather,GetWeather,0.95,0
350,2019-02-11 11:54:32,how cold will it be here in 1 second ,GetWeather,GetWeather,1.0,0
351,2019-02-11 11:54:32,what is the forecast for hotter weather at Southford Falls State Park,GetWeather,GetWeather,1.0,0
352,2019-02-11 11:54:32,what is the overcast forecast for the current position starting on jul. 19 2030,GetWeather,GetWeather,0.93,0
353,2019-02-11 11:54:32,what is the forecast for Morocco  at Lake Ozark on December seventeenth 2022,GetWeather,GetWeather,0.86,0
354,2019-02-11 11:54:32,What will the humidity be in the current spot at 15:19:29?,GetWeather,GetWeather,0.9,0
355,2019-02-11 11:54:32,what is the forecast in Nicodemus and nearby,GetWeather,GetWeather,0.88,0
356,2019-02-11 11:54:32,What is the weather going to be like in Benton Colorado in 2 and a half months,GetWeather,GetWeather,0.91,0
357,2019-02-11 11:54:32,What's the weather forecast for Bothe-Napa Valley State Park close by february 20?,GetWeather,GetWeather,1.0,0
358,2019-02-11 11:54:32,what is the forecast for beginning on nov. 17 for Franklinville,GetWeather,GetWeather,0.81,0
359,2019-02-11 11:54:32,what's the forecast for sep. 26 in Emerado Saint Pierre and Miquelon,GetWeather,GetWeather,1.0,0
360,2019-02-11 11:54:32,Will there be a blizzard next winter in Visalia Idaho,GetWeather,GetWeather,0.99,0
361,2019-02-11 11:54:32,Will it be warmer in the District Of Columbia on may 25 2033?,GetWeather,GetWeather,0.78,0
362,2019-02-11 11:54:32,What will the weather be here on dec. 7th?,GetWeather,GetWeather,0.89,0
363,2019-02-11 11:54:32,what is the forecast for colder temps beginning on Law Day here,GetWeather,GetWeather,1.0,0
364,2019-02-11 11:54:32,What's the weather like in Tyonek New Jersey,GetWeather,GetWeather,1.0,0
365,2019-02-11 11:54:32,what is the forecast for here for blizzard conditions at five pm,GetWeather,GetWeather,1.0,0
366,2019-02-11 11:54:32,Will there be a storm in Gibsonia at 8 p.m?,GetWeather,GetWeather,0.96,0
367,2019-02-11 11:54:32,what is the cold condition of our current position for tomorrow,GetWeather,GetWeather,0.65,0
368,2019-02-11 11:54:32,What will the weather be in Hialeah Gardens on October the 24th?,GetWeather,GetWeather,1.0,0
369,2019-02-11 11:54:32,Will it be freezing today in Delaware and Lehigh National Heritage Corridor?,GetWeather,GetWeather,1.0,0
370,2019-02-11 11:54:32,what is the forecast in Admire in TX starting at seventeen ,GetWeather,GetWeather,0.96,0
371,2019-02-11 11:54:32,what is the forecast in North Carolina for Edgemoor,GetWeather,GetWeather,0.85,0
372,2019-02-11 11:54:32,what is the forecast for Costa Rica,GetWeather,GetWeather,1.0,0
373,2019-02-11 11:54:32,Need weather for Parc national Tolhuaca to see if it will be fog today,GetWeather,GetWeather,0.86,0
374,2019-02-11 11:54:32,Weather in Walden Russia on 12/26/2018,GetWeather,GetWeather,1.0,0
375,2019-02-11 11:54:32,What's the humidity here right now?,GetWeather,GetWeather,0.6,0
376,2019-02-11 11:54:32,How's the weather at Petit Manan National Wildlife Refuge and nearby right now,GetWeather,GetWeather,0.96,0
377,2019-02-11 11:54:32,what is the forecast for Lansford for temperate weather,GetWeather,GetWeather,1.0,0
378,2019-02-11 11:54:32,overcast on State Holiday in Pawling Nature Reserve  and neighboring places,GetWeather,GetWeather,0.39,0
379,2019-02-11 11:54:32,I need the weather in Wakarusa,GetWeather,GetWeather,0.98,0
380,2019-02-11 11:54:32,Tell me the forecast for 6 am in Tatra-Nationalpark,GetWeather,GetWeather,0.83,0
381,2019-02-11 11:54:32,Tell me the weather forecast for UT on thursday,GetWeather,GetWeather,1.0,0
382,2019-02-11 11:54:32,what is the forecast for Turtle Islands National Park,GetWeather,GetWeather,1.0,0
383,2019-02-11 11:54:32,Will it be hotter in PR at 23 o'clock?,GetWeather,GetWeather,1.0,0
384,2019-02-11 11:54:32,Weather in two hours  in Uzbekistan,GetWeather,GetWeather,1.0,0
385,2019-02-11 11:54:32,What is the forecast for this afternoon for blizzard conditions in Dieterich Chad,GetWeather,GetWeather,1.0,0
386,2019-02-11 11:54:32,how's the weather here at two Am,GetWeather,GetWeather,0.79,0
387,2019-02-11 11:54:32,will Custer National Forest be chillier at seven Pm,GetWeather,GetWeather,0.8,0
388,2019-02-11 11:54:32,what is the forecast for starting at three a.m in Two Buttes for warm weather,GetWeather,GetWeather,1.0,0
389,2019-02-11 11:54:32,What's the weather in Fox Chapel?,GetWeather,GetWeather,1.0,0
390,2019-02-11 11:54:32,What is the rain forecast for one hour from now in South Korea,GetWeather,GetWeather,0.8,0
391,2019-02-11 11:54:32,Tell me the weather forecast here,GetWeather,GetWeather,1.0,0
392,2019-02-11 11:54:32,Will there be a cloud in VI in 14 minutes ?,GetWeather,GetWeather,0.86,0
393,2019-02-11 11:54:32,How much colder will it be not far from Utah around 3 Am?,GetWeather,GetWeather,0.65,0
394,2019-02-11 11:54:32,Will it be chilly midday in Cresbard Afghanistan?,GetWeather,GetWeather,0.97,0
395,2019-02-11 11:54:32,What will the weather be in Sarygamyş Sanctuary on august 21 2035?,GetWeather,GetWeather,1.0,0
396,2019-02-11 11:54:32,Will it be rainy in Tenino?,GetWeather,GetWeather,1.0,0
397,2019-02-11 11:54:32,Will it be hot in the Netherlands on February 16th?,GetWeather,GetWeather,0.87,0
398,2019-02-11 11:54:32,Where is Belgium located,GetWeather,None,0.0,0
399,2019-02-11 11:54:32,What will the weather be in Milleville Beach?,GetWeather,GetWeather,1.0,0
400,2019-02-11 11:54:32,can you put on Like A Hurricane by Paul Landers,PlayMusic,PlayMusic,0.6,0
401,2019-02-11 11:54:32,Play The Happy Blues by Ronnie Wood.,PlayMusic,PlayMusic,0.98,0
402,2019-02-11 11:54:32,Play the newest melody on Last Fm by Eddie Vinson.,PlayMusic,PlayMusic,1.0,0
403,2019-02-11 11:54:32,Use Groove Shark to play music,PlayMusic,PlayMusic,0.99,0
404,2019-02-11 11:54:32,Please play something good from U-roy.  Any song from 1975 on Zvooq will do.,PlayMusic,PlayMusic,1.0,0
405,2019-02-11 11:54:32,Play a symphony from 2013.,PlayMusic,PlayMusic,1.0,0
406,2019-02-11 11:54:32,Let me hear the good songs from James Iha,PlayMusic,PlayMusic,0.77,0
407,2019-02-11 11:54:32,Play my inventive playlist,PlayMusic,PlayMusic,1.0,0
408,2019-02-11 11:54:32,I want to play music from iheart,PlayMusic,PlayMusic,0.95,0
409,2019-02-11 11:54:32,Play Subconscious Lobotomy from Jennifer Paull.,PlayMusic,PlayMusic,1.0,0
410,2019-02-11 11:54:32,I want to hear a seventies sound track.,PlayMusic,PlayMusic,0.86,0
411,2019-02-11 11:54:32,play a john maher track,PlayMusic,PlayMusic,1.0,0
412,2019-02-11 11:54:32,Please play something from Dihan Slabbert that's on the top fifty,PlayMusic,PlayMusic,1.0,0
413,2019-02-11 11:54:32,Please play something catchy on Youtube,PlayMusic,PlayMusic,1.0,0
414,2019-02-11 11:54:32,Play something from 2004 by Imogen Heap on spotify,PlayMusic,PlayMusic,1.0,0
415,2019-02-11 11:54:32,Play seventies music please.,PlayMusic,PlayMusic,0.98,0
416,2019-02-11 11:54:32,Play music from the artist sean yseult and sort it through top-50,PlayMusic,PlayMusic,0.97,0
417,2019-02-11 11:54:32,Play anything Jd Natasha did in the thirties,PlayMusic,PlayMusic,1.0,0
418,2019-02-11 11:54:32,Play music off Netflix.,PlayMusic,PlayMusic,1.0,0
419,2019-02-11 11:54:32,nineties songs on Zvooq,PlayMusic,PlayMusic,0.5,0
420,2019-02-11 11:54:32,Open itunes and play Ben Burnley Ready To Die,PlayMusic,PlayMusic,0.6,0
421,2019-02-11 11:54:32,Play an ep by Zak Starkey.,PlayMusic,PlayMusic,1.0,0
422,2019-02-11 11:54:32,Play an album from Nithyasree Mahadevan.,PlayMusic,PlayMusic,1.0,0
423,2019-02-11 11:54:32,I want to listen to something on Youtube,PlayMusic,PlayMusic,1.0,0
424,2019-02-11 11:54:32,Start playing something from Iheart,PlayMusic,PlayMusic,0.81,0
425,2019-02-11 11:54:32,Play Trance Life on Zvooq.,PlayMusic,PlayMusic,1.0,0
426,2019-02-11 11:54:32,Find and play a concerto on Zvooq from 1978 by Ginger Pooley,PlayMusic,PlayMusic,0.93,0
427,2019-02-11 11:54:32,Play All Things Must Pass.,PlayMusic,PlayMusic,0.76,0
428,2019-02-11 11:54:32,I want to hear music from Allen Toussaint from the fifties,PlayMusic,PlayMusic,1.0,0
429,2019-02-11 11:54:32,Turn on Last Fm,PlayMusic,PlayMusic,0.7,0
430,2019-02-11 11:54:32,Play a song by Rahsaan Patterson.,PlayMusic,PlayMusic,1.0,0
431,2019-02-11 11:54:32,play Femme Fatale by Bonobo,PlayMusic,PlayMusic,1.0,0
432,2019-02-11 11:54:32,Play some anneliese van der pol from the thirties on Groove Shark,PlayMusic,PlayMusic,1.0,0
433,2019-02-11 11:54:32,I want to listen to an ep from 1998.,PlayMusic,PlayMusic,0.96,0
434,2019-02-11 11:54:32,Play Paul Mccartney,PlayMusic,PlayMusic,1.0,0
435,2019-02-11 11:54:32,play Jill Sobule album,PlayMusic,PlayMusic,1.0,0
436,2019-02-11 11:54:32,Play chant's from 1973.,PlayMusic,PlayMusic,1.0,0
437,2019-02-11 11:54:32,Play something from 90s Pop Rock Essentials,PlayMusic,PlayMusic,1.0,0
438,2019-02-11 11:54:32,Play Have You Met Miss Jones by Nicole from Google Music.,PlayMusic,PlayMusic,1.0,0
439,2019-02-11 11:54:32,play chant by Nigger Kojak on Itunes,PlayMusic,PlayMusic,1.0,0
440,2019-02-11 11:54:32,Play some sixties songs on Google Music,PlayMusic,PlayMusic,1.0,0
441,2019-02-11 11:54:32,Play a fifties album from Dj Yoda on Last Fm.,PlayMusic,PlayMusic,1.0,0
442,2019-02-11 11:54:32,Please play my ecstatic playlist.,PlayMusic,PlayMusic,1.0,0
443,2019-02-11 11:54:32,Open deezer and play Curtain Call: The Hits by Junichi Okada.,PlayMusic,PlayMusic,0.77,0
444,2019-02-11 11:54:32,Let's play Jamie Robertson's Handover on vimeo ,PlayMusic,PlayMusic,0.96,0
445,2019-02-11 11:54:32,play a sixties soundtrack,PlayMusic,PlayMusic,1.0,0
446,2019-02-11 11:54:32,Play This Is: Miles Davis on Lastfm.,PlayMusic,PlayMusic,0.89,0
447,2019-02-11 11:54:32,Live In L.aJoseph Meyer please,PlayMusic,SearchCreativeWork,0.3,0
448,2019-02-11 11:54:32,Play the top twenty Hisham Abbas on Youtube,PlayMusic,PlayMusic,1.0,0
449,2019-02-11 11:54:32,play some seventies Filipp Kirkorow,PlayMusic,PlayMusic,1.0,0
450,2019-02-11 11:54:32,Play the most popular Puretone,PlayMusic,PlayMusic,1.0,0
451,2019-02-11 11:54:32,Play music from E-type.,PlayMusic,PlayMusic,1.0,0
452,2019-02-11 11:54:32,Can you play A.j. Pero on Groove Shark?,PlayMusic,PlayMusic,1.0,0
453,2019-02-11 11:54:32,Play a Bob Burns song,PlayMusic,PlayMusic,1.0,0
454,2019-02-11 11:54:32,I want to hear Leroi Moore on vimeo  play the song Chance Of A Lifetime.,PlayMusic,PlayMusic,1.0,0
455,2019-02-11 11:54:32,Play some symphony music from David Lindley.,PlayMusic,PlayMusic,1.0,0
456,2019-02-11 11:54:32,Please play something on Iheart from artist Ari Gold last album,PlayMusic,PlayMusic,1.0,0
457,2019-02-11 11:54:32,I want to hear them from the artist Murcof,PlayMusic,PlayMusic,0.87,0
458,2019-02-11 11:54:32,Play sound track music from the twenties,PlayMusic,PlayMusic,1.0,0
459,2019-02-11 11:54:32,Play Dance With The Devil by Mr. Lordi,PlayMusic,PlayMusic,0.96,0
460,2019-02-11 11:54:32,Play music from 1996.,PlayMusic,PlayMusic,1.0,0
461,2019-02-11 11:54:32,Go to Itunes and play Dr. Lecter by David Hodges,PlayMusic,PlayMusic,0.7,0
462,2019-02-11 11:54:32,Play S.t.r.e.e.t. D.a.d. from Hiromitsu Agatsuma through Pandora.,PlayMusic,PlayMusic,0.94,0
463,2019-02-11 11:54:32,Play some movement from the fourties,PlayMusic,PlayMusic,1.0,0
464,2019-02-11 11:54:32,Please tune into Chieko Ochi's good music,PlayMusic,None,0.0,0
465,2019-02-11 11:54:32,Play the greatest music from Bryan Maclean.,PlayMusic,PlayMusic,1.0,0
466,2019-02-11 11:54:32,Play something on Last Fm,PlayMusic,PlayMusic,1.0,0
467,2019-02-11 11:54:32,Play music by Joy Nilo.,PlayMusic,PlayMusic,1.0,0
468,2019-02-11 11:54:32,play some Gary Lee Conner,PlayMusic,PlayMusic,0.99,0
469,2019-02-11 11:54:32,Play music by Brian Chase.,PlayMusic,PlayMusic,1.0,0
470,2019-02-11 11:54:32,Can you play top Zvooq by Fink?,PlayMusic,PlayMusic,0.95,0
471,2019-02-11 11:54:32,play the top-20 Nawang Khechog soundtrack,PlayMusic,PlayMusic,1.0,0
472,2019-02-11 11:54:32,Let's hear stuff from Andrew Hewitt.,PlayMusic,PlayMusic,0.77,0
473,2019-02-11 11:54:32,Play a good ep from the eighties by Peter Murphy.,PlayMusic,PlayMusic,1.0,0
474,2019-02-11 11:54:32,Play Another Passenger from Louis Nelson Delisle.,PlayMusic,PlayMusic,1.0,0
475,2019-02-11 11:54:32,Play the top music from The Railway Children off Last Fm.,PlayMusic,PlayMusic,1.0,0
476,2019-02-11 11:54:32,play the best Becca,PlayMusic,PlayMusic,1.0,0
477,2019-02-11 11:54:32,Play something by Duke Ellington from the seventies,PlayMusic,PlayMusic,1.0,0
478,2019-02-11 11:54:32,Use the last fm service to play A Mis Niños de 30,PlayMusic,PlayMusic,0.77,0
479,2019-02-11 11:54:32,Play my Black Sabbath: The Dio Years playlist.,PlayMusic,PlayMusic,1.0,0
480,2019-02-11 11:54:32,Play an ep from Mike Harding.,PlayMusic,PlayMusic,1.0,0
481,2019-02-11 11:54:32,I want to hear anything from the Rock Symphonique genre please.,PlayMusic,PlayMusic,0.95,0
482,2019-02-11 11:54:32,Please play a 1997 record.,PlayMusic,PlayMusic,1.0,0
483,2019-02-11 11:54:32,Put What Color Is Your Sky by Alana Davis on the stereo.,PlayMusic,PlayMusic,0.5,0
484,2019-02-11 11:54:32,Please play a movement from george formby jr.,PlayMusic,PlayMusic,1.0,0
485,2019-02-11 11:54:32,play some new Les Vandyke on Slacker,PlayMusic,PlayMusic,1.0,0
486,2019-02-11 11:54:32,Please open Zvooq,PlayMusic,PlayMusic,0.4,0
487,2019-02-11 11:54:32,Play Progressive Metal.,PlayMusic,PlayMusic,1.0,0
488,2019-02-11 11:54:32,I want to hear soundtrack music on Youtube from Helena Iren Michaelsen,PlayMusic,PlayMusic,1.0,0
489,2019-02-11 11:54:32,play a song by Ramesh Narayan from 1960,PlayMusic,PlayMusic,1.0,0
490,2019-02-11 11:54:32,Play some blues britânico.,PlayMusic,PlayMusic,1.0,0
491,2019-02-11 11:54:32,Proceed with Hitomi Nabatame music from 2003.,PlayMusic,PlayMusic,0.42,0
492,2019-02-11 11:54:32,Play something on Zvooq,PlayMusic,PlayMusic,1.0,0
493,2019-02-11 11:54:32,Play music from Lynn & Wade Llp.,PlayMusic,PlayMusic,1.0,0
494,2019-02-11 11:54:32,Let me hear Chris Knight music,PlayMusic,PlayMusic,0.73,0
495,2019-02-11 11:54:32,Let's hear good Mohammad Mamle on Vimeo.,PlayMusic,PlayMusic,0.8,0
496,2019-02-11 11:54:32,Please play a sound track from the fifties that's on Iheart,PlayMusic,PlayMusic,1.0,0
497,2019-02-11 11:54:32,Play Music From Van-pires by Dmitry Malikov.,PlayMusic,PlayMusic,1.0,0
498,2019-02-11 11:54:32,Play rich sex on Iheart,PlayMusic,PlayMusic,1.0,0
499,2019-02-11 11:54:32,Play Modern Psychedelia.,PlayMusic,PlayMusic,1.0,0
500,2019-02-11 11:54:32,I'd like to have this track onto my Classical Relaxations playlist.,AddToPlaylist,AddToPlaylist,0.85,0
501,2019-02-11 11:54:32,Add the album to my Flow Español playlist.,AddToPlaylist,AddToPlaylist,1.0,0
502,2019-02-11 11:54:32,add digging now to my Young at Heart playlist,AddToPlaylist,AddToPlaylist,1.0,0
503,2019-02-11 11:54:32,add this song by Too Poetic to my Piano Ballads playlist,AddToPlaylist,AddToPlaylist,1.0,0
504,2019-02-11 11:54:32,Add this album to Old School Death Metal,AddToPlaylist,AddToPlaylist,0.95,0
505,2019-02-11 11:54:32,I need to add baro ferret to the Urban Hits under my name,AddToPlaylist,AddToPlaylist,0.66,0
506,2019-02-11 11:54:32,Add the album to the Might and Myth Power Metal playlist.,AddToPlaylist,AddToPlaylist,1.0,0
507,2019-02-11 11:54:32,To the travelling playlist please add this David Gahan song.,AddToPlaylist,AddToPlaylist,0.91,0
508,2019-02-11 11:54:32,Please add some Pete Townshend to my playlist Fiesta Hits con Lali,AddToPlaylist,AddToPlaylist,1.0,0
509,2019-02-11 11:54:32,I'd like for Kasey Chambers's tune to be an addition to my Chips and Salsa playlist.,AddToPlaylist,AddToPlaylist,0.8,0
510,2019-02-11 11:54:32,Add Recalled to Life to This Is Alejandro Fernández,AddToPlaylist,AddToPlaylist,0.81,0
511,2019-02-11 11:54:32,add nuba to my Metal Party playlist,AddToPlaylist,AddToPlaylist,1.0,0
512,2019-02-11 11:54:32,Add jo stafford music to the workout twerkout playlist,AddToPlaylist,AddToPlaylist,1.0,0
513,2019-02-11 11:54:32,Put Jean Philippe Goncalves onto my running to rock 170 to 190 bpm.,AddToPlaylist,AddToPlaylist,0.6,0
